region,year,gdp_new,veh,emissions,gascons,gascpi,pop,unemprate,partrate,emprate,realgdp,rgdp,canada,employment_mogas,emp_tot
New Mexico,2011,90552.3,704917,55.87906265,656570,3.420000076,2036.5,7.5,NA,NA,NA,0.1966599971,0,28341,1064268
New Mexico,2012,90762.4,663677,53.91629791,633501,3.503999949,2039.199951,7.099999905,NA,NA,NA,0.4812840223,0,34213,1067212
New Mexico,2013,90104,704593,53.35578156,637881,3.428999901,2040.199951,6.900000095,NA,NA,NA,-1.163788438,0,36858,1075466
New Mexico,2014,92621.1,712265,50.25854111,604514,3.335000038,2036.699951,6.699999809,NA,NA,NA,3.171609163,0,38215,1083773
New Mexico,2015,93503.9,659911,50.3601532,605931,2.407999992,2035.300049,6.5,NA,NA,NA,2.581675291,0,36663,1092256
New Mexico,2016,93043.5,653178,48.4393425,588383,2.125999928,2029.400024,6.599999905,NA,NA,NA,0.03752202168,0,31815,1092501
New Mexico,2017,93210.1,601647,49.05577087,590471,2.407000065,2038.199951,5.900000095,NA,NA,NA,0.06367628276,0,31209,1095373
New York,1998,1112323.6,NA,204.3190918,3537517,1.069000006,NA,5.599999905,NA,NA,NA,1.883611917,0,NA,NA
New York,1999,1172149.8,NA,206.5550537,3648154,1.164999962,NA,5.199999809,NA,NA,NA,5.065868855,0,NA,NA
New York,2000,1217036.4,NA,212.5520782,3688809,1.541000009,NA,4.5,NA,NA,NA,3.666874886,0,NA,NA
New York,2001,1240755.2,NA,207.0900116,3670449,1.514000058,NA,4.800000191,NA,NA,NA,2.128231764,0,9786,10438677
New York,2002,1228580.8,NA,201.4166718,3595703,1.447999954,NA,6.099999905,NA,NA,NA,-0.8263591528,0,8719,10348346
New York,2003,1236563.1,NA,211.9636536,3704984,1.682999969,19175.939,6.400000095,NA,NA,NA,0.2572678924,0,9891,10377812
New York,2004,1269433.1,NA,214.8438568,3778636,1.985999942,NA,5.800000191,NA,NA,NA,2.488544941,0,9291,10513328
New York,2005,1301438,NA,210.6514587,3722218,2.395999908,NA,5,NA,NA,NA,3.420903683,0,9424,10654521
New York,2006,1339568.5,NA,192.2486115,3496543,2.739000082,NA,4.5,NA,NA,NA,2.48832655,0,10327,10810192
New York,2007,1353798.9,8784537,198.7386169,3615822,2.930999994,19132.335,4.599999905,NA,NA,NA,0.5689002872,0,11967,11082810
New York,2008,1328095.7,8493769,188.9341278,3521088,3.428999901,18944,5.400000095,NA,NA,NA,-2.126102209,0,13713,11197700
New York,2009,1379504.6,NA,172.8399811,3283828,2.509000063,18990.40039,8.300000191,NA,NA,NA,3.679458618,0,12583,10984351
New York,2010,1431624,7870375,174.2696228,3287363,2.936000109,18860,8.600000381,NA,NA,NA,3.825242281,0,14786,11005743
New York,2011,1440346.8,5760132,164.3127289,3188970,3.734999895,18940.5,8.300000191,NA,NA,NA,0.2006905526,0,13084,11294065
New York,2012,1496280.1,4991599,160.9379425,3157574,3.855000019,19040.09961,8.5,NA,NA,NA,4.162408829,0,17301,11432841
New York,2013,1501818,5119508,162.1720581,3245616,3.742000103,19119.59961,7.699999809,NA,NA,NA,0.1578660011,0,16617,11619138
New York,2014,1535375.9,5132288,169.7985382,3341739,3.59800005,19216.40039,6.300000191,NA,NA,NA,1.665029526,0,15880,11865519
New York,2015,1565835.2,4823532,167.6624603,3348797,2.552999973,19269.19922,5.300000191,NA,NA,NA,1.830909491,0,15954,12099186
New York,2016,1590567.8,4868791,163.4065857,3262519,2.236999989,19221.5,4.900000095,NA,NA,NA,1.85765183,0,16207,12259145
New York,2017,1624800.7,4541749,158.0548553,3176468,2.490999937,19315.69922,4.699999809,NA,NA,NA,1.944719076,0,14131,12389042
New brunswick,1998,"27,196",NA,18289.47461,1019099,77.09999847,593.7000122,12.19999981,60.59999847,53.20000076,25028,3.335335016,1,4000,316100
New brunswick,1999,"28,899",421796,17304.96875,1053862,81.69999695,595.7999878,10.19999981,60.79999924,54.70000076,26596,6.076562881,1,3600,325700
New brunswick,2000,"29,501",431284,18487.68555,1019441,100.9000015,598.2000122,10,61.59999847,55.40000153,27151,2.065304995,1,3900,331600
New brunswick,2001,"30,042",433600,20290.61328,1041519,97.80000305,599.7000122,11.10000038,61.90000153,55,27640,1.785012126,1,3400,330000
New brunswick,2002,"31,470",442703,18929.66797,1065779,100,601.2999878,10.10000038,63.29999924,56.90000153,28963,4.675515652,1,3200,341900
New brunswick,2003,"32,255",442259,18578.22461,1027076,107.6999969,603.4000244,10.19999981,63.09999847,56.59999847,29686,2.465640068,1,2900,341700
New brunswick,2004,"33,073",442592,19429.57617,1024339,119.5,605.2000122,9.800000191,63.79999924,57.5,30434,2.488485098,1,3400,348100
New brunswick,2005,"33,335",450489,17882.76563,956802,133.3000031,606.4000244,9.699999809,63.20000076,57.09999847,30673,0.7822384238,1,3700,346500
New brunswick,2006,"34,021",459671,17544.17773,983830,138.8000031,606.5999756,8.699999809,63.29999924,57.79999924,31305,2.039504051,1,3800,349600
New brunswick,2007,"34,342",471013,17699.99609,1033704,137.8999939,607.7999878,7.5,63.59999847,58.79999924,31589,0.9031129479,1,4500,356000
New brunswick,2008,"34,606",484797,16530.20508,1012067,154.6999969,610.4000244,8.5,64.59999847,59.09999847,31831,0.7631698847,1,4600,359400
New brunswick,2009,"34,105",489507,15709.17773,1086509,125,614,8.699999809,64.19999695,58.59999847,31372,-1.452488184,1,4500,359900
New brunswick,2010,"34,783",501145,15215.49023,1107484,136.3999939,617.5,9.199999809,63.90000153,58,31993,1.960135341,1,4800,357500
New brunswick,2011,"34,876",508423,15895.29883,1068631,164.8000031,620.7000122,9.5,63.29999924,57.29999924,32077,0.2622133493,1,4400,354500
New brunswick,2012,"34,507",521925,13997.78711,1070276,172.1000061,622.4000244,10.19999981,63.20000076,56.70000076,31722,-1.112881541,1,5400,353100
New brunswick,2013,"34,414",525614,12270.68262,1058603,170.8000031,622.4000244,10.30000019,63.5,57,31633,-0.2809566855,1,5900,354700
New brunswick,2014,"34,454",527213,11584.49121,1054921,172.3000031,621.7000122,9.899999619,63.20000076,56.90000153,31676,0.1358416826,1,5700,354500
New brunswick,2015,"34,679",533082,11872.77246,1088993,141,622,9.800000191,62.70000076,56.59999847,31882,0.6482290626,1,5700,353100
New brunswick,2016,"34,959",538760,12499.75879,1100832,133.3000031,623.4000244,9.5,62.29999924,56.40000153,32323,1.373746395,1,4300,353600
New brunswick,2017,"35,828",545094,11478.13379,1128764,147.1999969,624.7000122,8.100000381,61.5,56.5,32916,1.817981005,1,3200,356300
Newfoundland and Labrador,1998,"20,733",NA,9351.939453,560892,84.90000153,434.1000061,17.60000038,54.20000076,44.59999847,20879,4.872790337,1,4200,193700
Newfoundland and Labrador,1999,"21,972",240212,8389.376953,587784,86.69999695,431.2000122,16.70000076,56.20000076,46.79999924,22127,5.80547142,1,4400,201900
Newfoundland and Labrador,2000,"23,153",242706,7952.352051,574110,107.5999985,429.2999878,16.60000038,55.5,46.29999924,23315,5.229835033,1,4800,198800
Newfoundland and Labrador,2001,"23,708",241925,8684.542969,580576,103,426.6000061,16,56.79999924,47.70000076,23877,2.381872177,1,5800,203700
Newfoundland and Labrador,2002,"27,530",249639,10667.61523,587295,100,426,16.70000076,58.20000076,48.5,27744,15.01039505,1,5300,206500
Newfoundland and Labrador,2003,"29,332",252911,10395.0752,600614,106.8000031,426.7999878,16.5,59.09999847,49.40000153,29564,6.35378027,1,5700,210700
Newfoundland and Labrador,2004,"29,126",253182,9599.806641,599162,118,427.3999939,15.60000038,59.09999847,49.90000153,29349,-0.7298930883,1,6000,213200
Newfoundland and Labrador,2005,"29,953",253025,9164.613281,587439,131.3000031,426.8999939,15.19999981,58.70000076,49.70000076,30185,2.808663845,1,4900,212300
Newfoundland and Labrador,2006,"31,148",258127,8773.286133,589155,137.8999939,425.6000061,14.80000019,59.09999847,50.40000153,31384,3.895309687,1,7100,214300
Newfoundland and Labrador,2007,"34,658",268190,9717.618164,604949,142.6999969,425.5,13.5,59,51,34910,10.64751148,1,8200,217400
Newfoundland and Labrador,2008,"34,137",281656,9274.379883,617143,158.6999969,428,13.30000019,59.59999847,51.70000076,34385,-1.515289783,1,8900,220700
Newfoundland and Labrador,2009,"30,714",297249,8821.818359,634637,131.8000031,432.3999939,15.5,58.90000153,49.70000076,30928,-10.59584999,1,8900,214300
Newfoundland and Labrador,2010,"32,386",311393,8709.973633,655049,142.5,437.3999939,14.69999981,59.70000076,50.90000153,32614,5.307971954,1,10300,222000
Newfoundland and Labrador,2011,"33,271",330263,8976.921875,663160,166.1000061,440.5,12.60000038,60.20000076,52.59999847,33510,2.710225821,1,11700,231000
Newfoundland and Labrador,2012,"31,815",335359,8553.105469,700449,171.1999969,442.8999939,12.30000019,62,54.40000153,32035,-4.501484871,1,12100,238700
Newfoundland and Labrador,2013,"33,486",341745,8689.62207,700063,169,444.7999878,11.60000038,61.70000076,54.59999847,33718,5.120276451,1,13300,240500
Newfoundland and Labrador,2014,"33,096",349436,9685.185547,741509,170.5,443.8999939,11.89999962,61,53.79999924,33324,-1.175396085,1,14000,238200
Newfoundland and Labrador,2015,"32,709",354811,9799.857422,717483,143.1000061,442.8999939,12.80000019,61.09999847,53.29999924,32920,-1.219748259,1,12000,236600
Newfoundland and Labrador,2016,"33,201",361096,9952.819336,783282,149.1999969,444.2999878,13.39999962,60.5,52.40000153,33514,1.788288593,1,10600,231600
Newfoundland and Labrador,2017,"33,689",362839,9811.574219,749758,162.8999939,445.5,14.80000019,59,50.29999924,33811,0.8822931647,1,8200,223100
North Carolina,1998,351977.9,NA,143.5171356,2327299,1.054999948,NA,3.5,NA,NA,NA,3.513066053,0,NA,NA
North Carolina,1999,372030.3,NA,142.1577911,2297445,1.149000049,NA,3.200000048,NA,NA,NA,5.459179401,0,NA,NA
North Carolina,2000,384115.3,NA,149.9454041,2418336,1.519999981,NA,3.700000048,NA,NA,NA,3.537338734,0,NA,NA
North Carolina,2001,387433.9,NA,145.1158295,2343000,1.442000031,NA,5.5,NA,NA,NA,0.8242324591,0,6462,4855477
North Carolina,2002,393685.9,NA,146.8204041,2377514,1.366000056,NA,6.599999905,NA,NA,NA,1.40135169,0,5717,4841987
North Carolina,2003,404582.5,NA,147.9730682,2418537,1.590999961,8422.501,6.400000095,NA,NA,NA,2.394344091,0,6061,4851934
North Carolina,2004,420579.4,NA,151.6522369,2425565,1.881000042,NA,5.5,NA,NA,NA,3.537780285,0,5741,4961635
North Carolina,2005,442305.6,NA,155.6956635,2482400,2.295000076,NA,5.199999809,NA,NA,NA,4.758094788,0,5822,5093050
North Carolina,2006,470663.9,NA,150.2454834,2423506,2.618000031,NA,4.699999809,NA,NA,NA,6.276811123,0,6295,5251539
North Carolina,2007,477920.8,3569371,155.992691,2477969,2.789999962,9118.037,4.699999809,NA,NA,NA,1.151260734,0,7071,5430999
North Carolina,2008,492688.8,3539487,150.7513885,2456390,3.270999908,8886.299805,6.099999905,NA,NA,NA,2.254175186,0,8051,5413587
North Carolina,2009,473610.5,NA,134.1872406,2250096,2.36500001,9026.700195,10.60000038,NA,NA,NA,-4.280889511,0,7347,5215745
North Carolina,2010,482030.4,3249804,144.0059204,2410979,2.789999962,9241.099609,10.89999962,NA,NA,NA,1.502454519,0,7834,5178364
North Carolina,2011,484200.3,3213806,129.3903503,2248577,3.556999922,9353.099609,10.30000019,NA,NA,NA,1.038609505,0,7075,5292815
North Carolina,2012,488126.5,3407241,122.243927,2189046,3.680999994,9439.200195,9.300000191,NA,NA,NA,0.2546168864,0,9310,5356444
North Carolina,2013,497456.6,3462557,125.5879593,2281140,3.559999943,9522.5,8,NA,NA,NA,1.267212033,0,9191,5437126
North Carolina,2014,509782.4,3403864,127.8620071,2321003,3.433000088,9632.900391,6.300000191,NA,NA,NA,2.288447618,0,8549,5568663
North Carolina,2015,525229.1,3391383,121.3994904,2283238,2.440000057,9733.700195,5.699999809,NA,NA,NA,3.12761569,0,8690,5695036
North Carolina,2016,536308.5,3498169,120.683403,2307081,2.177000046,9829.900391,5.099999905,NA,NA,NA,1.701297998,0,9088,5829016
North Carolina,2017,546810.1,3271128,116.1763458,2260195,2.5,9948.799805,4.5,NA,NA,NA,2.408843279,0,7805,5922722
North Dakota,1998,23971.3,NA,49.00190735,558102,1.014999986,NA,2.900000095,NA,NA,NA,5.638423443,0,NA,NA
North Dakota,1999,24069.6,NA,50.14287949,568343,1.110999942,NA,3.299999952,NA,NA,NA,0.09986431897,0,NA,NA
North Dakota,2000,24990.2,NA,51.41322708,580186,1.473999977,NA,3,NA,NA,NA,3.777587891,0,NA,NA
North Dakota,2001,25329.8,NA,52.39303207,594914,1.417999983,NA,2.900000095,NA,NA,NA,1.724718451,0,4228,445434
North Dakota,2002,26592.1,NA,52.11713409,586626,1.335000038,NA,3.700000048,NA,NA,NA,5.286998749,0,3856,442538
North Dakota,2003,28326.7,NA,51.71669769,577218,1.519000053,638.817,3.700000048,NA,NA,NA,6.030434132,0,4122,443700
North Dakota,2004,28636.2,NA,50.34424973,568556,1.802000046,NA,3.400000095,NA,NA,NA,0.9243946671,0,4350,453087
North Dakota,2005,29629,NA,53.20705795,602588,2.217999935,NA,3.400000095,NA,NA,NA,3.224151134,0,4987,461646
North Dakota,2006,30911.4,NA,51.51169205,586714,2.51699996,NA,3.200000048,NA,NA,NA,4.130766392,0,5715,471139
North Dakota,2007,32529,340054,53.25835037,601045,2.785000086,652.822,3.099999905,NA,NA,NA,4.672503471,0,6349,482506
North Dakota,2008,35030.4,342327,53.68040848,606533,3.190999985,610.2999878,3.200000048,NA,NA,NA,7.908047676,0,9144,491899
North Dakota,2009,35971.3,NA,52.15024185,590874,2.308000088,615.4000244,4.099999905,NA,NA,NA,2.89408946,0,9082,492418
North Dakota,2010,38697.4,336420,52.87156677,605365,2.743999958,647.2000122,3.799999952,NA,NA,NA,7.586153984,0,13859,503814
North Dakota,2011,43300.4,323195,54.31344223,634998,3.496000051,657.0999756,3.5,NA,NA,NA,11.14841652,0,20192,529780
North Dakota,2012,53326.8,245398,56.82686615,656090,3.565999985,671.9000244,3.099999905,NA,NA,NA,22.30854034,0,30047,567389
North Dakota,2013,54690.9,248971,57.31613541,676850,3.467999935,693.5,2.900000095,NA,NA,NA,1.473909736,0,32683,587399
North Dakota,2014,60193,244548,59.27396393,700198,3.302999973,708.4000244,2.700000048,NA,NA,NA,7.958499908,0,36530,606990
North Dakota,2015,58694.5,243032,57.90404892,669416,2.338999987,726.4000244,2.799999952,NA,NA,NA,-2.629671097,0,30295,597643
North Dakota,2016,54756,238964,54.86016464,629976,2.055999994,725.9000244,3.099999905,NA,NA,NA,-7.136890411,0,23101,576909
North Dakota,2017,56530.2,272290,56.71518326,650536,2.311000109,726,2.700000048,NA,NA,NA,0.3009544909,0,24262,573076
Ohio,1998,518604,NA,259.9921875,3634155,1.014999986,NA,4.300000191,NA,NA,NA,3.476655006,0,NA,NA
Ohio,1999,530745.6,NA,259.4471741,3669115,1.110999942,NA,4.300000191,NA,NA,NA,2.259058714,0,NA,NA
Ohio,2000,541005.9,NA,266.408783,3761618,1.473999977,NA,4,NA,NA,NA,2.095617771,0,NA,NA
Ohio,2001,534612.4,NA,255.9787445,3561951,1.417999983,NA,4.300000191,NA,NA,NA,-1.43396306,0,21513,6725754
Ohio,2002,546688.2,NA,262.4363098,3576969,1.335000038,NA,5.699999809,NA,NA,NA,2.351769209,0,19653,6640241
Ohio,2003,557024.5,NA,270.2608032,3654293,1.519000053,11434.788,6.199999809,NA,NA,NA,1.620888233,0,20979,6620831
Ohio,2004,572308.5,NA,266.0843811,3662661,1.79400003,NA,6.300000191,NA,NA,NA,2.3285923,0,19431,6666593
Ohio,2005,584867.7,NA,273.7141113,3721590,2.207000017,NA,5.900000095,NA,NA,NA,1.805218697,0,19525,6709211
Ohio,2006,582637.6,NA,266.5239563,3635729,2.490999937,NA,5.400000095,NA,NA,NA,-0.4846428931,0,21185,6747272
Ohio,2007,585403,6297355,270.1079102,3702254,2.767999887,11500.468,5.599999905,NA,NA,NA,0.01065325085,0,21778,6794919
Ohio,2008,580389,6344543,262.8121033,3649056,3.167000055,11157.5,6.400000095,NA,NA,NA,-1.582642317,0,26756,6725196
Ohio,2009,550982.4,NA,237.3661652,3292211,2.309999943,11207.09961,10.30000019,NA,NA,NA,-4.954440594,0,26759,6454965
Ohio,2010,563816.3,5539483,249.0565338,3434314,2.720000029,11215.7002,10.30000019,NA,NA,NA,2.68591547,0,30242,6418163
Ohio,2011,580251.4,5357208,237.0544586,3312788,3.459000111,11224.59961,8.800000191,NA,NA,NA,3.129460096,0,27548,6521659
Ohio,2012,586540.9,4696974,217.3237457,3136308,3.563999891,11222.09961,7.400000095,NA,NA,NA,0.8012177944,0,34748,6605932
Ohio,2013,603057.4,4806463,231.0825348,3309478,3.457999945,11239.59961,7.5,NA,NA,NA,1.813684464,0,36106,6680770
Ohio,2014,624973.4,4751891,232.9246368,3369994,3.323999882,11270.2998,5.800000191,NA,NA,NA,3.764788389,0,36982,6771469
Ohio,2015,633274.8,4691057,213.9801788,3164863,2.326999903,11293.2998,4.900000095,NA,NA,NA,1.490747571,0,36754,6862128
Ohio,2016,638157.5,4648574,207.3622742,3072763,2.075000048,11278.7002,5,NA,NA,NA,0.8796551228,0,35057,6931861
Ohio,2017,652187.5,4561052,206.3847961,3052921,2.263000011,11323.5,5,NA,NA,NA,1.312891126,0,28838,6988156
Oklahoma,1998,114928.1,NA,97.62934113,1295982,1.014999986,NA,4.300000191,NA,NA,NA,2.192178011,0,NA,NA
Oklahoma,1999,116968.4,NA,97.20285797,1279091,1.110999942,NA,3.5,NA,NA,NA,1.613616347,0,NA,NA
Oklahoma,2000,121170.2,NA,100.1761856,1312364,1.473999977,NA,3,NA,NA,NA,3.746011496,0,NA,NA
Oklahoma,2001,125695.7,NA,101.7286377,1322185,1.417999983,NA,3.700000048,NA,NA,NA,3.597792864,0,58321,2009184
Oklahoma,2002,127930.2,NA,102.0462799,1335596,1.335000038,NA,4.699999809,NA,NA,NA,1.82573688,0,54174,1987465
Oklahoma,2003,130147.8,NA,104.2008362,1346684,1.519000053,3504.892,5.5,NA,NA,NA,1.432310343,0,62005,1971243
Oklahoma,2004,134606.6,NA,100.3896179,1307627,1.802000046,NA,4.900000095,NA,NA,NA,3.125604153,0,59157,1998009
Oklahoma,2005,140360.1,NA,107.2492371,1410407,2.217999935,NA,4.5,NA,NA,NA,4.18627739,0,63791,2043019
Oklahoma,2006,149367.1,NA,110.5865631,1463033,2.51699996,NA,4,NA,NA,NA,6.761500835,0,73845,2095928
Oklahoma,2007,152879.6,1592481,109.7772675,1466644,2.785000086,3634.349,4.099999905,NA,NA,NA,1.8713696,0,81483,2149853
Oklahoma,2008,158987.8,1640823,112.5815887,1488251,3.190999985,3508.800049,3.700000048,NA,NA,NA,3.928016424,0,100967,2186555
Oklahoma,2009,156856.8,NA,106.66259,1412805,2.308000088,3544.100098,6.400000095,NA,NA,NA,-1.279384494,0,91324,2136549
Oklahoma,2010,158086.4,1567629,106.1304855,1431104,2.743999958,3635.5,6.800000191,NA,NA,NA,0.1024649292,0,105137,2130129
Oklahoma,2011,163859.3,1504182,107.8079224,1430984,3.496000051,3664.800049,5.900000095,NA,NA,NA,3.557090044,0,102750,2158875
Oklahoma,2012,172016,1347325,105.16008,1414328,3.565999985,3689.5,5.199999809,NA,NA,NA,4.85994482,0,131508,2211774
Oklahoma,2013,176086.8,1359390,103.6853561,1366650,3.467999935,3726.899902,5.300000191,NA,NA,NA,2.091794729,0,139587,2248292
Oklahoma,2014,186574.4,1381866,104.9016724,1360604,3.302999973,3749.5,4.5,NA,NA,NA,5.33996439,0,138012,2272886
Oklahoma,2015,193792.6,1149328,101.0018082,1332750,2.338999987,3783.699951,4.400000095,NA,NA,NA,3.720042706,0,136034,2287599
Oklahoma,2016,190093.5,1371425,97.05628204,1298061,2.055999994,3800.800049,4.800000191,NA,NA,NA,-2.677738428,0,133275,2286702
Oklahoma,2017,192538.6,1330082,93.7970047,1243320,2.311000109,3803.699951,4.199999809,NA,NA,NA,0.04992999882,0,122698,2290661
Oregon,1998,130425.1,NA,41.30753326,675784,1.154000044,NA,5.699999809,NA,NA,NA,4.743325233,0,NA,NA
Oregon,1999,133761.7,NA,42.3850441,690473,1.328999996,NA,5.5,NA,NA,NA,2.172425032,0,NA,NA
Oregon,2000,145094.2,NA,41.11104965,662674,1.629999995,NA,5.099999905,NA,NA,NA,8.616690636,0,NA,NA
Oregon,2001,144486.5,NA,40.94747925,651649,1.578999996,NA,6.400000095,NA,NA,NA,-0.8183881044,0,3490,2079059
Oregon,2002,147432.8,NA,39.40957642,637274,1.460000038,NA,7.5,NA,NA,NA,2.160700321,0,3087,2062097
Oregon,2003,154445.3,NA,39.85279465,637851,1.773000002,3547.376,8.100000381,NA,NA,NA,4.192622185,0,3453,2076534
Oregon,2004,163046.1,NA,41.03768539,668385,2.062999964,NA,7.300000191,NA,NA,NA,5.054223537,0,3383,2132983
Oregon,2005,168734.4,NA,41.34925079,678511,2.434000015,NA,6.199999809,NA,NA,NA,3.607821941,0,3594,2196888
Oregon,2006,177222.4,NA,40.57299042,668875,2.756999969,NA,5.300000191,NA,NA,NA,6.025117397,0,3764,2256425
Oregon,2007,180724.3,1433440,43.98758316,715630,3.003999949,3722.417,5.199999809,NA,NA,NA,1.849793911,0,4400,2307416
Oregon,2008,184842.6,1433133,43.01280594,705596,3.447999954,3711.899902,6.5,NA,NA,NA,1.628730774,0,4609,2288620
Oregon,2009,176951.6,NA,41.03627396,672415,2.611999989,3743.600098,11.30000019,NA,NA,NA,-4.154382706,0,4151,2189149
Oregon,2010,180738.2,1457239,40.77357101,666241,3.032999992,3764,10.60000038,NA,NA,NA,1.460065246,0,4837,2174325
Oregon,2011,185959.4,1453047,37.26200485,610218,3.740999937,3793.5,9.5,NA,NA,NA,2.879823923,0,4463,2201554
Oregon,2012,187352.4,1439867,37.03356552,618376,3.931999922,3825.5,8.800000191,NA,NA,NA,0.3142952323,0,6197,2219900
Oregon,2013,189609.7,1504916,39.17312241,658794,3.778000116,3851.600098,7.900000095,NA,NA,NA,0.7934524417,0,5775,2259715
Oregon,2014,195808.2,1387492,38.03631592,641066,3.65199995,3889.600098,6.800000191,NA,NA,NA,3.380493641,0,5584,2323123
Oregon,2015,205581.8,1408029,38.10470963,664279,2.977999926,3948.699951,5.599999905,NA,NA,NA,5.562050819,0,6102,2391113
Oregon,2016,214769.3,1458348,37.88333893,658735,2.579999924,4014.5,4.800000191,NA,NA,NA,4.792608738,0,6378,2450363
Oregon,2017,225534.5,1517573,38.66573715,674121,2.880000114,4063,4.099999905,NA,NA,NA,4.238446712,0,6027,2516075
Pennsylvania,1998,534933.6,NA,266.1338501,4045003,1.054999948,NA,4.599999905,NA,NA,NA,2.662069798,0,NA,NA
Pennsylvania,1999,552163.6,NA,264.9938965,4131209,1.149000049,NA,4.400000095,NA,NA,NA,2.917031765,0,NA,NA
Pennsylvania,2000,566250.9,NA,277.4665527,4330205,1.519999981,NA,4.099999905,NA,NA,NA,2.537021875,0,NA,NA
Pennsylvania,2001,577677.5,NA,264.76651,4157597,1.442000031,NA,4.800000191,NA,NA,NA,1.226586103,0,27201,6915465
Pennsylvania,2002,583507.4,NA,271.6405334,4253414,1.366000056,NA,5.599999905,NA,NA,NA,0.9292289615,0,25401,6887156
Pennsylvania,2003,598809.5,NA,275.1760254,4300790,1.590999961,12374.658,5.699999809,NA,NA,NA,2.202744007,0,26301,6875864
Pennsylvania,2004,614957.1,NA,278.6986084,4381634,1.881000042,NA,5.400000095,NA,NA,NA,2.707174063,0,25894,6951841
Pennsylvania,2005,626290.1,NA,281.4471741,4393574,2.295000076,NA,5,NA,NA,NA,1.782423139,0,26581,7053675
Pennsylvania,2006,626589.9,NA,275.9296875,4304335,2.618000031,NA,4.599999905,NA,NA,NA,0.677451849,0,28752,7152679
Pennsylvania,2007,649638.1,5756016,278.4668274,4393845,2.789999962,12563.937,4.400000095,NA,NA,NA,3.219012737,0,32384,7265046
Pennsylvania,2008,665148.3,6035192,270.3703613,4335542,3.270999908,12002.7002,5.300000191,NA,NA,NA,2.094594479,0,36150,7278609
Pennsylvania,2009,645206.7,NA,244.7824249,4045237,2.36500001,12153.5,8,NA,NA,NA,-2.897162676,0,35328,7101558
Pennsylvania,2010,666805.8,5637973,256.2278748,4206173,2.789999962,12293.7002,8.5,NA,NA,NA,2.830185413,0,43957,7119777
Pennsylvania,2011,676468.3,5426708,248.7404633,4103771,3.556999922,12318.2998,7.900000095,NA,NA,NA,1.409104109,0,47781,7217099
Pennsylvania,2012,689007,4728296,238.2964783,3999149,3.680999994,12347.59961,7.800000191,NA,NA,NA,1.546425462,0,59410,7284520
Pennsylvania,2013,704195,4763611,247.4677429,4154896,3.559999943,12344.2998,7.400000095,NA,NA,NA,1.58261025,0,58310,7350855
Pennsylvania,2014,718691.6,4664083,247.0888519,4173954,3.433000088,12368,5.900000095,NA,NA,NA,2.420627594,0,58881,7434314
Pennsylvania,2015,734145.1,4630273,230.6923065,4012654,2.440000057,12386.40039,5.300000191,NA,NA,NA,2.396078587,0,56400,7510352
Pennsylvania,2016,744847.1,4590646,217.4431458,3895270,2.177000046,12364.7002,5.400000095,NA,NA,NA,1.287743926,0,48349,7593967
Pennsylvania,2017,754318,4415164,217.3174591,3925667,2.5,12389.09961,4.900000095,NA,NA,NA,0.6139882207,0,47307,7663503
Prince Edward Island,1998,"4,682",NA,1349.093506,196093,78.90000153,105.5,13.89999962,65.59999847,56.5,4235,3.679626465,1,200,59600
Prince Edward Island,1999,"4,885",70600,1343.704834,209466,78.19999695,106.3000031,14.30000019,66.19999695,56.70000076,4419,4.253009796,1,100,60300
Prince Edward Island,2000,"5,014",72604,1473.98938,205235,102.5999985,106.9000015,12,66.80000305,58.70000076,4536,2.613214016,1,100,62800
Prince Edward Island,2001,"4,943",72559,1394.743286,200192,105.1999969,107.8000031,11.89999962,67.09999847,59.20000076,4473,-1.398624182,1,100,63800
Prince Edward Island,2002,"5,178",73390,1386.791626,210701,100,108.5999985,11.89999962,67.59999847,59.59999847,4695,4.843878746,1,100,64700
Prince Edward Island,2003,"5,278",74197,1447.8302,206374,108.6999969,109.5,10.89999962,67.80000305,60.40000153,4783,1.856985211,1,100,66100
Prince Edward Island,2004,"5,452",75162,1442.109375,200296,123.0999985,110.4000015,11.19999981,67.90000153,60.29999924,4939,3.20949173,1,100,66600
Prince Edward Island,2005,"5,637",75929,1378.924561,207675,141.3000031,111.4000015,10.89999962,68.09999847,60.79999924,5110,3.403652191,1,100,67700
Prince Edward Island,2006,"5,788",76675,1342.297119,194312,151.5,112,11.10000038,68.30000305,60.70000076,5249,2.683817863,1,100,67900
Prince Edward Island,2007,"5,748",77873,1425.588501,196120,153.6000061,112.4000015,10.19999981,67.80000305,60.90000153,5221,-0.5348627567,1,200,68200
Prince Edward Island,2008,"5,807",79134,1357.271362,194003,168.6000061,113.4000015,10.89999962,68.19999695,60.79999924,5280,1.123714328,1,300,68800
Prince Edward Island,2009,"5,842",81699,1362.372803,201323,138.3999939,114.5,11.89999962,67.5,59.5,5298,0.3403293192,1,300,67900
Prince Edward Island,2010,"5,957",86618,1411.049561,202006,150.3000031,116.5,11.39999962,67.59999847,59.79999924,5405,1.999505997,1,200,69300
Prince Edward Island,2011,"6,085",87976,1582.329956,204928,176.8000031,118.5999985,11,68.09999847,60.59999847,5519,2.087223291,1,300,71600
Prince Edward Island,2012,"6,148",89382,1493.670166,203670,184.3000031,119.8000031,11.19999981,68.59999847,60.90000153,5572,0.9557371736,1,700,72500
Prince Edward Island,2013,"6,256",87177,1248.534302,198920,192.1999969,120.1999969,11.60000038,69.69999695,61.59999847,5673,1.796402216,1,400,73200
